002711,欧浦钢网
002712,思美传媒
002713,东易日盛
002714,牧原股份
002715,登云股份
002716,金贵银业
002717,岭南园林
002718,友邦吊顶
002719,麦趣尔  
002721,金一文化
002722,金轮股份
002723,金莱特  
002725,跃岭股份
100213,国债0213
100303,国债0303
100501,国债0501
100504,国债0504
100512,国债0512
100603,国债0603
100609,国债0609
100616,国债0616
100619,国债0619
100703,国债0703
100706,国债0706
100707,国债0707
100710,国债0710
100713,国债0713
100714,国债0714
100718,国债0718
100801,国债0801
100802,国债0802
100803,国债0803
100806,国债0806
100807,国债0807
100810,国债0810
100813,国债0813
100814,国债0814
100818,国债0818
100820,国债0820
100822,国债0822
100823,国债0823
100825,国债0825
100901,国债0901
100902,国债0902
100903,国债0903
100905,国债0905
100906,国债0906
100907,国债0907
100910,国债0910
100911,国债0911
100912,国债0912
100913,国债0913
100916,国债0916
100917,国债0917
100918,国债0918
100919,国债0919
100920,国债0920
100923,国债0923
100924,国债0924
100925,国债0925
100926,国债0926
100927,国债0927
100930,国债0930
100931,国债0931
100932,国债0932
101002,国债1002
101003,国债1003
101005,国债1005
101007,国债1007
101008,国债1008
101009,国债1009
101010,国债1010
101012,国债1012
101013,国债1013
101014,国债1014
101015,国债1015
101017,国债1017
101018,国债1018
101019,国债1019
101020,国债1020
101022,国债1022
101023,国债1023
101024,国债1024
101026,国债1026
101027,国债1027
101028,国债1028
101029,国债1029
101031,国债1031
101032,国债1032
101033,国债1033
101034,国债1034
101037,国债1037
101038,国债1038
101039,国债1039
101040,国债1040
101041,国债1041
101102,国债1102
101103,国债1103
101104,国债1104
101105,国债1105
101106,国债1106
101108,国债1108
101110,国债1110
101112,国债1112
101113,国债1113
101114,国债1114
101115,国债1115
101116,国债1116
101117,国债1117
101119,国债1119
101121,国债1121
101122,国债1122
101123,国债1123
101124,国债1124
101125,国债1125
101203,国债1203
101204,国债1204
101205,国债1205
101206,国债1206
101207,国债1207
101208,国债1208
101209,国债1209
101210,国债1210
101212,国债1212
101213,国债1213
101214,国债1214
101215,国债1215
101216,国债1216
101217,国债1217
101218,国债1218
101220,国债1220
101221,国债1221
101301,国债1301
101303,国债1303
101304,国债1304
101305,国债1305
101306,国债1306
101308,国债1308
101309,国债1309
101310,国债1310
101311,国债1311
101312,国债1312
101313,国债1313
101314,国债1314
101315,国债1315
101316,国债1316
101317,国债1317
101318,国债1318
101319,国债1319
101320,国债1320
101321,国债1321
101322,国债1322
101323,国债1323
101324,国债1324
101325,国债1325
101401,国债1401
101402,国债1402
101403,国债1403
101404,国债1404
101405,国债1405
101406,国债1406
101917,国债917 
109052,地债1002
109055,地债1005
109058,地债1008
109060,地债1010
109061,地债1101
109062,地债1102
109063,地债1103
109064,地债1104
109065,地债1105
109066,地债1106
109067,地债1107
109068,地债1108
109069,上海1101
109070,上海1102
109071,广东1101
109072,广东1102
109073,浙江1101
109074,浙江1102
109075,深圳1101
109076,深圳1102
109077,地债1201
109078,地债1202
109079,地债1203
109080,地债1204
109081,地债1205
109082,地债1206
109083,地债1207
109084,地债1208
109085,上海1201
109086,上海1202
109087,广东1201
109088,广东1202
109089,地债1209
109090,地债1210
109091,浙江1201
109092,浙江1202
109093,深圳1201
109094,深圳1202
109095,地债1301
109096,地债1302
109097,地债1303
109098,地债1304
109099,地债1305
109100,地债1306
109101,地债1307
109102,地债1308
109103,山东1301
109104,山东1302
109105,地债1309
109106,上海1301
109107,上海1302
109108,地债1310
109109,广东1301
109110,广东1302
109111,江苏1301
109112,江苏1302
109113,地债1311
109114,地债1312
109115,浙江1301
109116,浙江1302
109117,深圳1301
109118,深圳1302
111018,02电网15
111019,02广核债
111023,03中铁债
111024,04华电1 
111025,04华电2 
111026,05粤交通
111029,06豫投债
111030,05泰达债
111031,06鄂能债
111032,06鲁能债
111035,06节能债
111039,08奈伦债
111041,08铁岭债
111042,08嘉城投
111045,08西城投
111047,08长兴债
111048,09渝水投
111049,09绍水务
111050,09华菱债
111051,09怀化债
111052,09哈城投
111055,09华西债
111056,09湖交投
111057,09兖城投
111058,09黄城投
111059,09宿建投
111060,10佳城投
111062,10并高铁
111063,11富阳债
111064,11长交债
111065,11豫中小
111066,11蓉中小
112001,08粤电债
112002,08中联债
112004,08中粮债
112008,09金街02
112009,09粤高债
112010,09西煤债
112011,09东药债
112012,09美好债
112013,09亿城债
112014,09银基债
112015,09泛海债
112016,09宏润债
112017,09希望债
112018,09津滨债
112019,09宜化债
112020,10大亚债
112021,10南玻01
112022,10南玻02
112023,10煤气01
112024,10煤气02
112025,11珠海债
112026,11新兴01
112027,11新兴02
112028,11冀能债
112029,11软控债
112030,11鲁西债
112031,11晨鸣债
112032,11柳工01
112033,11柳工02
112034,11陕气债
112035,11国脉债
112036,11三钢01
112037,11万方债
112038,11锡业债
112039,11黔轮债
112040,11建能债
112041,11冀东01
112042,11东控01
112043,11东控02
112044,11中泰01
112045,11宗申债
112046,11华孚01
112047,11海大债
112048,11凯迪债
112049,11安泰01
112050,11报喜01
112051,11报喜02
112052,11许继债
112053,11新筑债
112054,11鄂能债
112055,11徐工01
112056,11远兴债
112057,11东磁债
112058,11中粮01
112059,11联化债
112060,12金风01
112062,12新都债
112063,11常山债
112064,12隆平债
112065,12柳工债
112066,11西建债
112067,11冀东02
112068,11棕榈债
112069,12明牌债
112070,12中泰债
112071,11智光债
112072,12湘鄂债
112073,11三钢02
112074,12华茂债
112075,12雅致01
112076,12雅致02
112077,12化机债
112078,12太钢01
112079,12长安债
112080,12万向债
112081,11新野01
112082,11赤湾01
112083,11国星债
112084,11万家债
112085,12乐视01
112086,12圣农01
112087,12中富01
112088,12富春01
112089,12万丰01
112090,12中兴01
112091,12向日01
112092,12海药债
112093,11亚迪01
112094,11中利债
112095,12康盛债
112096,12国创债
112097,12亚厦债
112098,11新野02
112099,12乐视02
112100,12盾安债
112101,12安泰债
112102,12大康债
112103,12海型债
112104,12太钢02
112105,12东宝债
112106,12太钢03
112107,12云内债
112108,12舜天债
112109,12南糖债
112110,12东锆债
112111,12深机01
112112,12江泥01
112113,12冀东01
112114,12冀东02
112115,12冀东03
112116,12中桥债
112117,12福发债
112118,12金螳01
112119,12恒邦债
112120,12联发债
112121,12景兴债
112122,12建峰债
112123,12中山01
112124,11徐工02
112125,12海翔债
112126,12科伦01
112127,12华西债
112128,12辰矿01
112129,12华锦债
112130,12华包债
112131,12露笑债
112132,12制药债
112133,12亚夏债
112134,12合兴债
112135,12蓝标01
112136,12勤上01
112137,12康得债
112138,12苏宁01
112139,12北新债
112140,12基地债
112141,12金王债
112142,12格林债
112143,12粤电01
112144,12晨鸣债
112145,13荣信01
112146,12希努01
112147,13恒顺债
112148,12光电债
112149,12芭田债
112150,12银轮债
112151,13秦川债
112152,12亚达债
112153,12科伦02
112154,12盐湖01
112155,12正邦债
112156,12中顺债
112157,12科陆01
112158,12民生债
112159,12金刚债
112160,12毅昌01
112161,13传化债
112162,12粤电债
112163,12黑牛01
112164,12河钢01
112165,12德豪债
112166,12河钢02
112167,12莱士债
112168,12三维债
112169,12中财债
112170,12濮耐01
112171,12久联债
112172,13普邦债
112173,12南港债
112174,13广田01
112175,13三九01
112176,13大立债
112177,13围海债
112178,12墨龙01
112179,13南洋债
112180,12奥飞债
112181,13广发01
112182,13广发02
112183,13广发03
112184,13嘉寓债
112185,12金亚01
112186,13国元01
112187,13国元02
112188,13渤租债
112189,12瑞泽债
112190,11亚迪02
112191,13天晟01
112192,13赤湾01
112193,13美邦01
112194,13东北01
112195,13东北02
112196,13苏宁债
112197,13山证01
117001,13福星债
118001,12嘉力达
118002,12德福莱
118005,12浔旅债
118006,12中欣01
118007,12信威债
118008,12中欣02
118010,12锡物流
118011,12森德债
118012,12浙富立
118013,12鸿仪债
118014,12四方债
118015,12中科债
118018,12申环01
118019,12永鹏债
118020,12中能01
118021,12南菱01
118022,12常科试
118023,12中实债
118024,12四环01
118025,12长公债
118026,12派特01
118028,12蒙农科
118030,12福星债
118031,12武医债
118032,12浩蓝债
118033,12远古债
118034,12瑞昌01
118035,12新大禹
118036,12宁西债
118037,12建通债
118038,12福星门
118040,12宣酒债
118041,12北矿债
118042,12联飞翔
118043,12锦昉债
118044,12黑乳债
118045,12航食01
118046,12长青债
118047,12富士宝
118048,12南菱02
118049,12海吉星
118050,12扬安债
118051,12漳水债
118052,12森园01
118053,12乐陶01
118054,12威仕达
118055,12思倍驰
118057,12冠耀集
118058,12通惠债
118059,12东配件
118060,12雷山债
118061,12鸿瑞债
118062,12蒙奶联
118063,12恒星债
118065,12致富债
118066,12盛水债
118067,12蓝博01
118068,12东飞01
118069,12天地债
118070,13汤山债
118071,12瑞昌02
118073,13嵊宾馆
118074,12青雨01
118075,12松江债
118076,12杭建工
118077,12杭设备
118078,13宏公路
118079,13锡软件
118080,12东飞02
118081,13土楼债
118082,12海纳债
118083,12嘉林债
118084,13华岳债
118085,13恒顺达
118086,12航食02
118087,12昭仪债
118088,12中能02
118089,12精彩债
118090,12宝塔01
118091,12蓝博02
118092,12泰亨债
118093,13淹城债
118094,12福添债
118095,12浙天台
118096,13南浔债
118097,12山寨债
118098,13骏浩01
118099,12科地01
118100,12广建债
118101,12亚德债
118102,13红卫债
118103,12张鸭子
118104,12金正债
118105,13东星债
118106,13圣达01
118107,12宝塔02
118108,12赛恩债
118109,12森瑞债
118110,13莲花山
118111,13海交投
118112,13御景01
118113,13苏新债
118114,13济环01
118115,13济环02
118116,13淮康嘉
118117,13海希债
118118,13胜伟债
118119,13天喜01
118120,13天喜02
118121,13福星门
118122,13利树债
118123,13华珠债
118124,13常机债
118125,13梅花01
118126,13绿润债
118127,13骏浩02
118128,13瑞源01
118129,13华春债
118130,13光发债
118131,13正和债
118132,13婷美债
118133,13瑞源02
118134,13中磁债
118135,13蓝天债
118136,13龙丹01
118138,13凯英信
118139,13金叶01
118140,13新港债
118141,13开来债
118142,13新明01
118143,13津桥01
118144,13赛特债
118145,13帷盛01
118146,13帷盛02
118147,13华光01
118148,13华光02
118149,13八达01
118150,13龙腾债
118151,13华龙01
118152,13如皋01
118153,13环球01
118154,13共兴债
118155,13安期生
118156,13江苏院
118157,13汉柏债
118158,13百川债
118159,13华光03
118160,13蒙国美
118161,13三峡01
118162,13三峡02
118163,13旭长债
118164,13昭信债
118165,13国德01
118166,13宝悦01
118167,13江南01
118168,13新天阳
118169,13新诚01
118170,13汉威01
118171,13康迪债
118172,13百商01
118173,13合利债
118174,13新明02
118175,13丰投01
118176,13德御01
118177,13威壮债
118178,13宝悦02
118179,13新诚02
118181,13恩悠债
118182,13姜仔01
118183,13姜仔02
118184,13博发01
118185,13博发02
118186,13博发03
118187,13弘佳债
118190,13浔旅债
118191,13东宇债
118195,13易博债
118197,13新诚03
118198,13珍珠债
118200,13昆旅01
118901,13国信01
118902,13一创01
119019,宁公控3 
119020,宁公控4 
119021,宁公控5 
119024,侨城02  
119025,侨城03  
119026,侨城04  
119027,侨城05  
119029,澜沧江1 
119030,澜沧江2 
119031,澜沧江3 
119032,澜沧江4 
119033,澜沧江5 
119035,阿里01  
119038,阿里02  
119041,阿里03  
119044,阿里04  
119047,阿里05  
125089,深机转债
125887,中鼎转债
126729,燕京转债
127001,海直转债
127002,徐工转债
128001,泰尔转债
128002,东华转债
128003,华天转债
128004,久立转债
131800,Ｒ-003  
131801,Ｒ-007  
131802,Ｒ-014  
131803,Ｒ-028  
131805,Ｒ-091  
131806,Ｒ-182  
131809,Ｒ-004  
131810,Ｒ-001  
131811,Ｒ-002  
159001,保证金  
159003,招商快线
159900,申赎现金
159901,深100ETF
159902,中 小 板
159903,深成ETF 
159905,深红利  
159906,深成长  
159907,中小300 
159908,深F200  
159909,深TMT   
159910,深F120  
159911,民营ETF 
159912,深300ETF
159913,深价值  
159915,创业板  
159916,深F60   
159917,中小成长
159918,中创400 
159919,300ETF  
159920,恒生ETF 
159921,中小等权
159922,500ETF  
159923,100ETF  
159924,300等权 
159925,南方300 
159926,国债ETF 
159927,A300ETF 
159928,消费ETF 
159929,医药ETF 
159930,能源ETF 
159931,金融ETF 
159932,500深ETF
159933,金地ETF 
159934,黄金ETF 
159935,景顺500 
150001,瑞福进取
150008,瑞和小康
150009,瑞和远见
150012,双禧A   
150013,双禧B   
150016,合润A   
150017,合润B   
150018,银华稳进
150019,银华锐进
150020,汇利A   
150021,汇利B   
150022,申万收益
150023,申万进取
150027,添利B   
150028,信诚500A
150029,信诚500B
150030,银华金利
150031,银华鑫利
150032,多利优先
150033,多利进取
150034,聚利A   
150035,聚利B   
150036,建信稳健
150037,建信进取
150038,万家利B 
150039,鼎利A   
150040,鼎利B   
150041,天盈B   
150042,利鑫B   
150043,裕祥B   
150044,增利A   
150045,增利B   
150046,丰利B   
150047,银华瑞吉
150048,银华瑞祥
150049,消费收益
150050,消费进取
150051,信诚300A
150052,信诚300B
150053,泰达稳健
150054,泰达进取
150055,工银500A
150056,工银500B
150057,久兆稳健
150058,久兆积极
150059,银华金瑞
150060,银华鑫瑞
150061,丰泽B   
150062,浦银增A 
150063,浦银增B 
150064,同瑞A   
150065,同瑞B   
150066,互利A   
150067,互利B   
150068,双翼B   
150069,双力A   
150070,双力B   
150071,盛世A   
150072,盛世B   
150073,诺安稳健
150075,诺安进取
150076,浙商稳健
150077,浙商进取
150078,回报B   
150079,通利债B 
150080,双佳B   
150081,双盈B   
150082,信达利B 
150083,广发100A
150084,广发100B
150085,中小板A 
150086,中小板B 
150087,信用B   
150088,金鹰500A
150089,金鹰500B
150090,万家创A 
150091,万家创B 
150092,诺德300A
150093,诺德300B
150094,泰信400A
150095,泰信400B
150096,商品A   
150097,商品B   
150098,同庆800A
150099,同庆800B
150100,资源A   
150101,资源B   
150102,利众B   
150104,华安300A
150105,华安300B
150106,易基稳健
150107,易基进取
150108,同辉100A
150109,同辉100B
150110,华商500A
150111,华商500B
150112,工银100A
150113,工银100B
150114,惠裕B   
150115,同丰B   
150117,房地产A 
150118,房地产B 
150120,鼎利进取
150121,银河优先
150122,银河进取
150123,建信50A 
150124,建信50B 
150127,双增B   
150128,工银增B 
150129,丰利债B 
150130,医药A   
150131,医药B   
150132,元盛B   
150133,德信A   
150134,德信B   
150137,宝利B   
150138,银华800A
150139,银华800B
150140,国金300A
150141,国金300B
150143,转债A级 
150144,转债B级 
150145,300高贝A
150146,300高贝B
150147,同利B   
150148,800医药A
150149,800医药B
150150,800有色A
150151,800有色B
150152,创业板A 
150153,创业板B 
150154,惠丰B   
150156,中银互B 
150157,800金融A
150158,800金融B
150160,通福B   
150161,惠鑫B   
150167,银华300A
150168,银华300B
150169,恒生A   
150170,恒生B   
150171,证券A   
150172,证券B   
160105,南方积配
160106,南方高增
160119,南方500 
160123,南方50债
160125,南方中国
160128,南方金利
160130,南方永利
160131,南方聚利
160211,国泰小盘
160212,国泰估值
160215,国泰价值
160220,国泰民益
160311,华夏蓝筹
160314,华夏行业
160415,华安S300
160416,华安石油
160505,博时主题
160512,博时卓越
160515,安丰18  
160607,鹏华价值
160610,鹏华动力
160611,鹏华治理
160613,鹏华创新
160615,鹏华300 
160616,鹏华500 
160617,鹏华丰润
160621,中小企债
160625,鹏华非银
160626,鹏华信息
160706,嘉实 300
160716,嘉实50  
160717,恒生H股 
160719,嘉实黄金
160720,中期企债
160805,长盛同智
160807,长盛300 
160812,长盛同益
160910,大成创新
160915,大成景丰
160916,优选LOF 
161005,富国天惠
161010,富国天丰
161017,富国500 
161019,富国天锋
161115,易基岁丰
161116,易基黄金
161117,易基永旭
161119,易基综债
161210,国投新兴
161213,国投消费
161216,双债A   
161217,国投资源
161219,国投产业
161607,融通巨潮
161610,融通领先
161614,融通添利
161706,招商成长
161713,招商信用
161714,招商金砖
161810,银华内需
161813,银华信用
161815,银华通胀
161820,银华纯债
161821,银华50A 
161903,万家优选
161907,万家红利
161911,万家强债
162006,长城久富
162207,泰达效率
162307,海富100 
162411,华宝油气
162605,景顺鼎益
162607,景顺资源
162703,广发小盘
162711,广发500L
162712,广发聚利
162715,广发聚源
163001,长信100 
163110,申万量化
163112,申万债券
163210,诺安纯债
163302,大摩资源
163402,兴全趋势
163407,兴全300 
163409,兴全绿色
163412,兴全轻资
163415,兴全模式
163503,天治核心
163801,中银中国
163819,中银信用
163821,中银300E
163824,中银盛利
164105,华富强债
164205,天弘深成
164606,信用增利
164701,添富贵金
164702,添富季红
164808,工银四季
164810,工银纯债
164814,工银双债
164815,工银资源
164902,交银添利
165309,建信300 
165311,建信信用
165313,建信优势
165508,信诚深度
165509,信诚增强
165510,信诚四国
165512,信诚机遇
165513,信诚商品
165516,信诚周期
165806,东吴100 
165809,东吴转债
166001,中欧趋势
166006,中欧小盘
166007,中欧300 
166008,中欧强债
166009,中欧动力
166902,民生增利
166904,民生添利
167901,华宸300 
160127,南方消费
160216,国泰商品
160217,国泰互利
160218,国泰地产
160219,国泰医药
160417,华安300 
160603,鹏华收益
160605,鹏华５０
160620,中证资源
160624,鹏华领先
160718,嘉实多利
160806,长盛同庆
160808,长盛同瑞
160809,长盛同辉
161014,富国汇利
161022,富国创业
161024,富国军工
161118,易基中小
161207,瑞和300 
161507,银河增强
161715,大宗商品
161718,300高贝 
161811,银华300 
161812,银华100 
161816,银华90  
161818,银华消费
161819,银华资源
161825,银华800 
161826,银华转债
161910,万家中创
162010,长城久兆
162107,金鹰500 
162216,泰达500 
162509,双禧100 
162510,国安双力
162714,广发100 
162907,泰信400 
163109,申万深成
163111,申万中小
163113,申万证券
163208,诺安油气
163209,诺安中创
163406,兴全合润
163803,中银增长
163804,中银收益
163805,中银策略
163806,中银增利
163807,中银优选
163808,中银100 
163809,中银蓝筹
163810,中银价值
164705,添富恒生
164809,工银500 
164811,工银100 
165310,建信双利
165312,建信50  
165511,信诚500 
165515,信诚300 
165519,信诚医药
165520,信诚有色
165521,信诚金融
165707,诺德S300
166002,中欧蓝筹
166003,中欧稳A 
166004,中欧稳C 
166005,中欧价值
166010,中欧鼎利
166011,中欧盛世
166301,华商500 
166802,浙商300 
167601,国金300 
167701,德邦德信
360058,赛格投票
360068,华控投票
360502,绿景投票
360524,东方投票
360534,万泽投票
360591,君阁投票
360595,西轴投票
360631,顺发投票
360797,武夷投票
360816,江动投票
360837,秦川投票
360851,高鸿投票
360932,华菱投票
360958,东方投票
360982,中绒投票
362011,盾安投票
362052,同洲投票
362056,东磁投票
362121,科陆投票
362129,中环投票
362160,常铝投票
362192,路翔投票
362306,湘鄂投票
362312,三泰投票
362320,海峡投票
362350,科锐投票
362376,北洋投票
362405,四维投票
362442,龙星投票
362465,海格投票
362470,金正投票
362473,圣莱投票
362498,汉缆投票
362535,林重投票
362579,中京投票
362588,史丹投票
362610,爱康投票
362693,双成投票
362702,海欣投票
362708,光洋投票
365071,嘉信投票
365101,国腾投票
365104,乐视投票
365199,翰宇投票
365212,华录投票
365221,银禧投票
365296,利亚投票
365320,海达投票
365321,同大投票
365339,润和投票
365367,网力投票
369999,密码服务
395001,主板Ａ股
395002,主板Ｂ股
395003,中小板  
395004,创业板  
395011,封闭基金
395012,ＬＯＦｓ
395013,ＥＴＦｓ
395014,分级基金
395021,可 转 债
395022,企业债  
395024,公司债  
395031,国债    
395032,债券回购
395041,股票权证
395099,总 成 交
300001,特锐德  
300002,神州泰岳
300003,乐普医疗
300004,南风股份
300005,探路者  
300006,莱美药业
300007,汉威电子
300008,上海佳豪
300009,安科生物
300010,立思辰  
300011,鼎汉技术
300012,华测检测
300013,新宁物流
300014,亿纬锂能
300015,爱尔眼科
300016,北陆药业
300017,网宿科技
300018,中元华电
300019,硅宝科技
300020,银江股份
300021,大禹节水
300022,吉峰农机
300023,宝德股份
300024,机器人  
300025,华星创业
300026,红日药业
300027,华谊兄弟
300028,金亚科技
300029,天龙光电
300030,阳普医疗
300031,宝通带业
300032,金龙机电
300033,同花顺  
300034,钢研高纳
300035,中科电气
300036,超图软件
300037,新宙邦  
300038,梅泰诺  
300039,上海凯宝
300040,九洲电气
300041,回天胶业
300042,朗科科技
300043,互动娱乐
300044,赛为智能
300045,华力创通
300046,台基股份
300047,天源迪科
300048,合康变频
300049,福瑞股份
300050,世纪鼎利
300051,三五互联
300052,中青宝  
300053,欧比特  
300054,鼎龙股份
300055,万邦达  
300056,三维丝  
300057,万顺股份
300058,蓝色光标
300059,东方财富
300061,康耐特  
300062,中能电气
300063,天龙集团
300064,豫金刚石
300065,海兰信  
300066,三川股份
300067,安诺其  
300068,南都电源
300069,金利华电
300070,碧水源  
300071,华谊嘉信
300072,三聚环保
300073,当升科技
300074,华平股份
300075,数字政通
300076,GQY视讯 
300077,国民技术
300078,中瑞思创
300079,数码视讯
300080,新大新材
300081,恒信移动
300082,奥克股份
300083,劲胜精密
300084,海默科技
300085,银之杰  
300086,康芝药业
300087,荃银高科
300088,长信科技
300089,长城集团
300090,盛运股份
300091,金通灵  
300092,科新机电
300093,金刚玻璃
300094,国联水产
300095,华伍股份
300096,易联众  
300097,智云股份
300098,高新兴  
300099,尤洛卡  
300100,双林股份
300101,国腾电子
300102,乾照光电
300103,达刚路机
300104,乐视网  
300105,龙源技术
300106,西部牧业
300107,建新股份
300108,双龙股份
300109,新开源  
300110,华仁药业
300111,向日葵  
300112,万讯自控
300113,顺网科技
300114,中航电测
300115,长盈精密
300116,坚瑞消防
300117,嘉寓股份
300118,东方日升
300119,瑞普生物
300120,经纬电材
300121,阳谷华泰
300122,智飞生物
300123,太阳鸟  
300124,汇川技术
300125,易世达  
300126,锐奇股份
300127,银河磁体
300128,锦富新材
300129,泰胜风能
300130,新国都  
300131,英唐智控
300132,青松股份
300133,华策影视
300134,大富科技
300135,宝利沥青
300136,信维通信
300137,先河环保
300138,晨光生物
300139,福星晓程
300140,启源装备
300141,和顺电气
300142,沃森生物
300143,星河生物
300144,宋城股份
300145,南方泵业
300146,汤臣倍健
300147,香雪制药
300148,天舟文化
300149,量子高科
300150,世纪瑞尔
300151,昌红科技
300152,燃控科技
300153,科泰电源
300154,瑞凌股份
300155,安居宝  
300156,天立环保
300157,恒泰艾普
300158,振东制药
300159,新研股份
300160,秀强股份
300161,华中数控
300162,雷曼光电
300163,先锋新材
300164,通源石油
300165,天瑞仪器
300166,东方国信
300167,迪威视讯
300168,万达信息
300169,天晟新材
300170,汉得信息
300171,东富龙  
300172,中电环保
300173,松德股份
300174,元力股份
300175,朗源股份
300176,鸿特精密
300177,中海达  
300178,腾邦国际
300179,四方达  
300180,华峰超纤
300181,佐力药业
300182,捷成股份
300183,东软载波
300184,力源信息
300185,通裕重工
300186,大华农  
300187,永清环保
300188,美亚柏科
300189,神农大丰
300190,维尔利  
300191,潜能恒信
300192,科斯伍德
300193,佳士科技
300194,福安药业
300195,长荣股份
300196,长海股份
300197,铁汉生态
300198,纳川股份
300199,翰宇药业
300200,高盟新材
300201,海伦哲  
300202,聚龙股份
300203,聚光科技
300204,舒泰神  
300205,天喻信息
300206,理邦仪器
300207,欣旺达  
300208,恒顺电气
300209,天泽信息
300210,森远股份
300211,亿通科技
300212,易华录  
300213,佳讯飞鸿
300214,日科化学
300215,电科院  
300216,千山药机
300217,东方电热
300218,安利股份
300219,鸿利光电
300220,金运激光
300221,银禧科技
300222,科大智能
300223,北京君正
300224,正海磁材
300225,金力泰  
300226,上海钢联
300227,光韵达  
300228,富瑞特装
300229,拓尔思  
300230,永利带业
300231,银信科技
300232,洲明科技
300233,金城医药
300234,开尔新材
300235,方直科技
300236,上海新阳
300237,美晨科技
300238,冠昊生物
300239,东宝生物
300240,飞力达  
300241,瑞丰光电
300242,明家科技
300243,瑞丰高材
300244,迪安诊断
300245,天玑科技
300246,宝莱特  
300247,桑乐金  
300248,新开普  
300249,依米康  
300250,初灵信息
300251,光线传媒
300252,金信诺  
300253,卫宁软件
300254,仟源制药
300255,常山药业
300256,星星科技
300257,开山股份
300258,精锻科技
300259,新天科技
300260,新莱应材
300261,雅本化学
300262,巴安水务
300263,隆华节能
300264,佳创视讯
300265,通光线缆
300266,兴源过滤
300267,尔康制药
300268,万福生科
300269,联建光电
300270,中威电子
300271,华宇软件
300272,开能环保
300273,和佳股份
300274,阳光电源
300275,梅安森  
300276,三丰智能
300277,海联讯  
300278,华昌达  
300279,和晶科技
300280,南通锻压
300281,金明精机
300282,汇冠股份
300283,温州宏丰
300284,苏交科  
300285,国瓷材料
300286,安科瑞  
300287,飞利信  
300288,朗玛信息
300289,利德曼  
300290,荣科科技
300291,华录百纳
300292,吴通通讯
300293,蓝英装备
300294,博雅生物
300295,三六五网
300296,利亚德  
300297,蓝盾股份
300298,三诺生物
300299,富春通信
300300,汉鼎股份
300301,长方照明
300302,同有科技
300303,聚飞光电
300304,云意电气
300305,裕兴股份
300306,远方光电
300307,慈星股份
300308,中际装备
300309,吉艾科技
300310,宜通世纪
300311,任子行  
300312,邦讯技术
300313,天山生物
300314,戴维医疗
300315,掌趣科技
300316,晶盛机电
300317,珈伟股份
300318,博晖创新
300319,麦捷科技
300320,海达股份
300321,同大股份
300322,硕贝德  
300323,华灿光电
300324,旋极信息
300325,德威新材
300326,凯利泰  
300327,中颖电子
300328,宜安科技
300329,海伦钢琴
300330,华虹计通
300331,苏大维格
300332,天壕节能
300333,兆日科技
300334,津膜科技
300335,迪森股份
300336,新文化  
300337,银邦股份
300338,开元仪器
300339,润和软件
300340,科恒股份
300341,麦迪电气
300342,天银机电
300343,联创节能
300344,太空板业
300345,红宇新材
300346,南大光电
300347,泰格医药
300348,长亮科技
300349,金卡股份
300350,华鹏飞  
300351,永贵电器
300352,北信源  
300353,东土科技
300354,东华测试
300355,蒙草抗旱
300356,光一科技
300357,我武生物
300358,楚天科技
300359,全通教育
300360,炬华科技
300362,天保重装
300363,博腾股份
300365,恒华科技
300366,创意信息
300367,东方网力
300368,汇金股份
300369,绿盟科技
300370,安控股份
300371,汇中股份
300372,欣泰电气
300373,扬杰科技
300375,鹏翎股份
300376,易事特  
300377,赢时胜  
300378,鼎捷软件
300379,东方通  
300380,安硕信息
300381,溢多利  
300382,斯莱克  
300383,光环新网
362410,广联投票
362534,杭锅投票
362559,亚威投票
362626,金达投票
362631,德尔投票
362663,普邦投票
365152,燃控投票
365256,星星投票
365261,雅本投票
365289,利德投票
072408,齐翔发债
082408,齐翔配债
101407,国债1407
